what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.navigator,3.5.100.v20110809-2227,"org.eclipse.ui.navigator",1363101796804
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1363101796804
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1363101796805
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1363101796805
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1363101796806
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1363101796806
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1363101796806
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1363101796807
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1363101796807
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1363101796807
started,bundle,org.eclipse.wst.web,1.1.500.v201104251400,"org.eclipse.wst.web",1363101796808
started,bundle,org.eclipse.mylyn.bugzilla.core,3.8.3.v20130107-0100,"org.eclipse.mylyn.bugzilla.core",1363101796808
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.8.3.v20130107-0100,"org.eclipse.mylyn.bugzilla.ui",1363101796808
started,bundle,org.eclipse.mylyn.commons.core,3.8.3.v20130107-0100,"org.eclipse.mylyn.commons.core",1363101796808
started,bundle,org.eclipse.mylyn.commons.net,3.8.3.v20130107-0100,"org.eclipse.mylyn.commons.net",1363101796808
started,bundle,org.eclipse.mylyn.commons.notifications.core,1.0.3.v20130107-0100,"org.eclipse.mylyn.commons.notifications.core",1363101796809
started,bundle,org.eclipse.mylyn.commons.notifications.feed,1.0.3.v20130107-0100,"org.eclipse.mylyn.commons.notifications.feed",1363101796809
started,bundle,org.eclipse.mylyn.commons.notifications.ui,1.0.3.v20130107-0100,"org.eclipse.mylyn.commons.notifications.ui",1363101796809
started,bundle,org.eclipse.mylyn.commons.ui,3.8.3.v20130107-0100,"org.eclipse.mylyn.commons.ui",1363101796810
started,bundle,org.eclipse.mylyn.commons.workbench,3.8.3.v20130107-0100,"org.eclipse.mylyn.commons.workbench",1363101796810
started,bundle,org.eclipse.mylyn.context.core,3.8.3.v20130107-0100,"org.eclipse.mylyn.context.core",1363101796810
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.8.3.v20130107-0100,"org.eclipse.mylyn.context.tasks.ui",1363101796810
started,bundle,org.eclipse.mylyn.monitor.ui,3.8.3.v20130107-0100,"org.eclipse.mylyn.monitor.ui",1363101796811
started,bundle,org.eclipse.mylyn.tasks.index.core,3.8.3.v20130107-0100,"org.eclipse.mylyn.tasks.index.core",1363101796811
started,bundle,org.eclipse.mylyn.tasks.ui,3.8.3.v20130107-0100,"org.eclipse.mylyn.tasks.ui",1363101796811
os,sysinfo,,,"linux",1363101796814
arch,sysinfo,,,"x86",1363101796814
ws,sysinfo,,,"gtk",1363101796814
locale,sysinfo,,,"en_GB",1363101796814
processors,sysinfo,,,"4",1363101796815
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1363101796815
java.runtime.version,sysinfo,,,"1.6.0_25-b06",1363101796815
java.specification.name,sysinfo,,,"Java Platform API Specification",1363101796815
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1363101796815
java.specification.version,sysinfo,,,"1.6",1363101796815
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1363101796815
java.version,sysinfo,,,"1.6.0_25",1363101796815
java.vm.info,sysinfo,,,"mixed mode",1363101796815
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1363101796815
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1363101796815
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1363101796815
java.vm.specification.version,sysinfo,,,"1.0",1363101796815
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1363101796815
java.vm.version,sysinfo,,,"20.0-b11",1363101796815
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1363101796818
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1363101796973
started,bundle,repast.simphony.relogo.ide,2.0.0,"repast.simphony.relogo.ide",1363101796977
started,bundle,org.eclipse.mylyn.team.ui,3.8.3.v20130107-0100,"org.eclipse.mylyn.team.ui",1363101796984
error,log,,,"Unhandled event loop exception",1363101797000
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1363101797085
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1363101797086
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1363101797096
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1363101797110
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1363101797234
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1363101798914
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1363101798934
closed,view,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.internal.introview",1363101798951
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363101809284
started,bundle,org.eclipse.wst.common.project.facet.ui,1.4.200.v201103311536,"org.eclipse.wst.common.project.facet.ui",1363101813276
started,bundle,org.eclipse.wst.common.frameworks,1.2.101.v201107192200,"org.eclipse.wst.common.frameworks",1363101813278
started,bundle,org.eclipse.emf.common,2.7.0.v20110912-0920,"org.eclipse.emf.common",1363101813295
started,bundle,org.eclipse.emf.ecore,2.7.0.v20110912-0920,"org.eclipse.emf.ecore",1363101813316
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1363101813321
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1363101813330
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20110520-1406,"org.eclipse.emf.ecore.xmi",1363101813335
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1363101813338
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1363101813387
started,bundle,org.eclipse.wst.common.modulecore,1.2.101.v201108231700,"org.eclipse.wst.common.modulecore",1363101813392
started,bundle,org.eclipse.wst.web.ui,1.1.400.v201004141630,"org.eclipse.wst.web.ui",1363101813393
started,bundle,org.eclipse.jst.servlet.ui,1.1.501.v201108220630,"org.eclipse.jst.servlet.ui",1363101813397
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1363101813430
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1363101813431
started,bundle,org.eclipse.wst.server.core,1.1.303.v20110816_1717,"org.eclipse.wst.server.core",1363101813465
error,log,,,"Project facet wst.jsdt.web has not been defined. It is used in plugin org.eclipse.jst.server.core.",1363101813470
started,bundle,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui",1363101813491
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1363101813518
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1363101813539
started,bundle,org.eclipse.jst.j2ee.core,1.2.101.v201108110300,"org.eclipse.jst.j2ee.core",1363101814201
started,bundle,org.eclipse.jem,2.0.500.v201104271400,"org.eclipse.jem",1363101814210
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1363101814225
started,bundle,org.eclipse.wst.xml.core,1.1.601.v201108302147,"org.eclipse.wst.xml.core",1363101814227
started,bundle,org.eclipse.wst.validation,1.2.302.v201107140600,"org.eclipse.wst.validation",1363101814235
started,bundle,org.eclipse.jst.j2ee,1.1.501.v201108231845,"org.eclipse.jst.j2ee",1363101814253
started,bundle,org.eclipse.jst.j2ee.web,1.1.501.v201108231500,"org.eclipse.jst.j2ee.web",1363101814255
started,bundle,org.eclipse.jst.common.frameworks,1.1.500.v201104081500,"org.eclipse.jst.common.frameworks",1363101814279
started,bundle,org.eclipse.jst.j2ee.ui,1.1.501.v201108231700,"org.eclipse.jst.j2ee.ui",1363101814323
started,bundle,org.eclipse.jst.common.project.facet.ui,1.4.200.v201008182133,"org.eclipse.jst.common.project.facet.ui",1363101814398
started,bundle,org.eclipse.jem.workbench,2.0.400.v201104251400,"org.eclipse.jem.workbench",1363101846732
started,bundle,org.codehaus.groovy,1.7.10.xx-20111212-0900-e37-RELEASE,"org.codehaus.groovy",1363101847081
started,bundle,com.google.appengine.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.appengine.eclipse.core",1363101847469
started,bundle,com.google.gdt.eclipse.appengine.rpc,2.5.1.v201201120043-rel-r37,"com.google.gdt.eclipse.appengine.rpc",1363101847475
started,bundle,com.google.gdt.eclipse.platform.shared,2.5.1.v201201120043-rel-r37,"com.google.gdt.eclipse.platform.shared",1363101847482
started,bundle,com.google.gdt.eclipse.platform.e37,2.5.1.v201201120043-rel-r37,"com.google.gdt.eclipse.platform.e37",1363101847482
started,bundle,org.eclipse.jgit,2.3.1.201302201838-r,"org.eclipse.jgit",1363101847800
started,bundle,org.eclipse.egit.core,2.3.1.201302201838-r,"org.eclipse.egit.core",1363101847820
started,bundle,org.eclipse.egit.ui,2.3.1.201302201838-r,"org.eclipse.egit.ui",1363101847850
started,bundle,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core",1363101847878
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1363101847891
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1363101847910
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1363101848625
started,bundle,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui",1363101848632
started,bundle,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.ui",1363101848648
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1363101848663
started,bundle,org.eclipse.wst.wsdl.validation,1.1.502.v201104071820,"org.eclipse.wst.wsdl.validation",1363101848670
started,bundle,org.eclipse.jst.jee,1.0.401.v201105122000,"org.eclipse.jst.jee",1363101848671
started,bundle,org.eclipse.wst.xsd.core,1.1.600.v201104070312,"org.eclipse.wst.xsd.core",1363101848673
started,bundle,org.eclipse.jst.server.core,1.2.202.v20110419,"org.eclipse.jst.server.core",1363101848679
started,bundle,org.eclipse.pde.core,3.7.1.v20110822-2108,"org.eclipse.pde.core",1363101848719
started,bundle,org.eclipse.m2e.core,1.0.100.20110804-1717,"org.eclipse.m2e.core",1363101849661
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.resources",1363101850941
started,bundle,org.eclipse.emf.edit,2.7.1.v20110913-1526,"org.eclipse.emf.edit",1363101851042
started,bundle,org.eclipse.emf.common.ui,2.7.0.v20110913-1156,"org.eclipse.emf.common.ui",1363101851046
started,bundle,org.eclipse.emf.edit.ui,2.7.0.v20110913-1156,"org.eclipse.emf.edit.ui",1363101851047
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.500.v201105122000,"org.eclipse.jst.j2ee.webservice.ui",1363101851049
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1363101851571
started,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1363101851716
started,bundle,org.eclipse.jst.jee.ui,1.0.400.v201105122000,"org.eclipse.jst.jee.ui",1363101851718
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.501.v201107261503,"org.eclipse.jst.j2ee.navigator.ui",1363101851726
opened,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1363101851825
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.AllMarkersView",1363101852456
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.501.v201108231700,"org.eclipse.jst.j2ee.J2EEPerspective",1363101852490
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1363101852504
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363101852645
error,log,,,"Unable to update index for central|http://repo1.maven.org/maven2",1363101853832
started,bundle,org.eclipse.rephraserengine.ui,3.0.0.201109141657,"org.eclipse.rephraserengine.ui",1363101854884
started,bundle,org.eclipse.photran.ui.vpg,7.0.0.201109141657,"org.eclipse.photran.ui.vpg",1363101854889
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1363101854911
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.503.v201108102200,"org.eclipse.jst.j2ee.ejb",1363101854927
started,bundle,org.eclipse.jst.j2ee.jca,1.1.500.v201108102200,"org.eclipse.jst.j2ee.jca",1363101854930
started,bundle,org.eclipse.jst.jee.ejb,1.0.301.v201007070821,"org.eclipse.jst.jee.ejb",1363101854935
error,log,,,"No IModelProvider exists for project P/manycell-web of version: Dynamic Web Module 3.0",1363101854937
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.navigator"".",1363101854938
error,log,,,"An exception occurred invoking extension: org.eclipse.jst.jee.ui.web for object P/manycell-web",1363101854939
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363101870742
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363102230751
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363102236158
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363102242599
started,bundle,org.codehaus.groovy.eclipse.core,2.6.0.xx-20111212-0900-e37-RELEASE,"org.codehaus.groovy.eclipse.core",1363102245422
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1363102245437
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1363102245487
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1363102245543
started,bundle,org.codehaus.groovy.eclipse.ui,2.6.0.xx-20111212-0900-e37-RELEASE,"org.codehaus.groovy.eclipse.ui",1363102245564
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1363102246010
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1363102246015
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363102247972
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363102249670
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363102249749
error,log,,,"No IModelProvider exists for project P/manycell-web of version: Dynamic Web Module 3.0",1363102249852
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.navigator"".",1363102249853
error,log,,,"An exception occurred invoking extension: org.eclipse.jst.jee.ui.web for object P/manycell-web",1363102249853
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1363102249908
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363102249921
error,log,,,"No IModelProvider exists for project P/manycell-web of version: Dynamic Web Module 3.0",1363102250552
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.navigator"".",1363102250553
error,log,,,"An exception occurred invoking extension: org.eclipse.jst.jee.ui.web for object P/manycell-web",1363102250554
error,log,,,"No IModelProvider exists for project P/manycell-web of version: Dynamic Web Module 3.0",1363102250616
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.navigator"".",1363102250616
error,log,,,"An exception occurred invoking extension: org.eclipse.jst.jee.ui.web for object P/manycell-web",1363102250617
started,bundle,org.eclipse.wst.html.core,1.1.501.v201109080146,"org.eclipse.wst.html.core",1363102250821
started,bundle,org.eclipse.wst.css.core,1.1.500.v201104191926,"org.eclipse.wst.css.core",1363102250917
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1363102250920
started,bundle,org.eclipse.wst.jsdt.core,1.1.101.v201108151912,"org.eclipse.wst.jsdt.core",1363102251683
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1363102251757
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1363102251807
started,bundle,org.eclipse.wst.jsdt.ui,1.1.101.v201108151912,"org.eclipse.wst.jsdt.ui",1363102251809
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363102260774
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363102266471
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363102269522
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363102276879
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363102276915
error,log,,,"No IModelProvider exists for project P/manycell-web of version: Dynamic Web Module 3.0",1363102276937
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.navigator"".",1363102276937
error,log,,,"An exception occurred invoking extension: org.eclipse.jst.jee.ui.web for object P/manycell-web",1363102276938
error,log,,,"No IModelProvider exists for project P/manycell-web of version: Dynamic Web Module 3.0",1363102276945
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.navigator"".",1363102276946
error,log,,,"An exception occurred invoking extension: org.eclipse.jst.jee.ui.web for object P/manycell-web",1363102276946
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1363102276975
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363102276988
started,bundle,org.eclipse.wb.core.lib,1.1.0.r37x201109091012,"org.eclipse.wb.core.lib",1363102277079
started,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1363102277105
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1363102284776
